#node	date	numeric date
EPI_ISL_62565|218303|A/New_York/4856/2009||2009-09-09	2009-09-06	2009.680000
NODE_0001649	2009-09-09	2009.690000
EPI_ISL_63829|223265|A/New_York/4881/2009||2009-09-12	2009-09-09	2009.690000
NODE_0001651	2009-09-13	2009.700000
EPI_ISL_70761|245428|A/New_York/4887/2009||2009-09-14	2009-09-13	2009.700000
NODE_0001652	2009-09-20	2009.720000
EPI_ISL_71239|246468|A/New_York/4944/2009||2009-09-23	2009-09-20	2009.720000
NODE_0001653	2009-10-09	2009.770000
EPI_ISL_70767|245476|A/San_Diego/INS01/2009||2009-10-12	2009-10-09	2009.770000
NODE_0001654	2009-10-12	2009.780000
EPI_ISL_71502|247769|A/Texas/46181292/2009||2009-10-18	2009-10-16	2009.790000
EPI_ISL_87624|308445|A/Chicago/WRAIR1691P/2009|MDCK2|2009-10-14	2009-10-12	2009.780000
NODE_0001225	2009-03-25	2009.229589
EPI_ISL_68121|237238|A/California/VRDL58/2009|P0|2009-07-21	2009-07-20	2009.550000
NODE_0001232	2009-05-10	2009.355707
EPI_ISL_73538|253058|A/Texas/JMS411/2009||2010-01-25	2010-01-26	2010.070000
EPI_ISL_79712|280314|A/Mississippi/04/2010|C2|2010-08-11	2010-08-11	2010.610000
NODE_0001274	2009-08-07	2009.599731
EPI_ISL_71370|247278|A/Florida/14/2009|C1|2009-08-10	2009-08-08	2009.600000
EPI_ISL_62238|216842|A/Florida/21/2009|C1|2009-10-01	2009-09-28	2009.740000
NODE_0001310	2009-05-25	2009.395597
EPI_ISL_76716|270447|A/California/VRDL111/2009|P0|2009-11-24	2009-11-21	2009.890000
EPI_ISL_76745|270679|A/California/VRDL8/2010|P0|2010-02-13	2010-02-13	2010.120000
NODE_0001362	2009-04-30	2009.327978
VDL|A/swine/USA/27217/2012|H1N2|HA|swine|2012-08-01	2012-07-31	2012.580000
EPI_ISL_87673|308801|A/San_Diego/INS50/2009||2009-11-09	2009-11-07	2009.850000
NODE_0001363	2010-02-26	2010.153667
NODE_0001365	2010-04-04	2010.256782
EPI_ISL_94669|330980|A/California/20/2011|C1|2011-02-21	2011-02-21	2011.140000
EPI_ISL_136515|426813|A/Gilroy/231/2011|MDCK1|2011-04-01	2011-04-02	2011.250000
NODE_0001366	2011-02-12	2011.117396
EPI_ISL_101249|348180|A/California/32/2011|C2|2011-11-16	2011-11-14	2011.870000
EPI_ISL_118688|370398|A/Delaware/03/2012|OR|2012-02-12	2012-02-13	2012.120000
NODE_0001368	2011-06-25	2011.481918
EPI_ISL_107011|357948|A/New_Hampshire/03/2012|C2|2012-01-30	2012-01-30	2012.080000
EPI_ISL_101253|348191|A/Florida/27/2011|E3|2011-10-30	2011-10-27	2011.820000
NODE_0001370	2011-10-19	2011.797997
EPI_ISL_118694|370421|A/Minnesota/06/2012|C1|2012-03-20	2012-03-21	2012.220000
EPI_ISL_161958|529937|A/Minneapolis/INS3_675/2012|P0|2012-02-27	2012-02-28	2012.160000
NODE_0001371	2010-08-19	2010.630476
EPI_ISL_161940|529793|A/Springfield/INS3_652/2011|P0|2011-02-04	2011-02-02	2011.090000
EPI_ISL_135261|420726|A/Boston/DOA53/2011|P0|2011-02-21	2011-02-21	2011.140000
NODE_0001373	2010-11-16	2010.874335
EPI_ISL_93602|325548|A/New_York/07/2011|OR|2011-03-14	2011-03-15	2011.200000
NODE_0001374	2011-02-06	2011.100512
EPI_ISL_94762|331204|A/Florida/19/2011|C2|2011-05-24	2011-05-23	2011.390000
NODE_0001375	2011-05-14	2011.364477
EPI_ISL_146808|471495|A/Georgia/T51700/2012|1_passage_-_HTBE_cells|2012-02-01	2012-01-30	2012.080000
EPI_ISL_107016|357962|A/New_Jersey/02/2012|C1|2012-01-17	2012-01-19	2012.050000
NODE_0001377	2010-12-05	2010.926748
EPI_ISL_135257|420694|A/Boston/DOA46/2011|P0|2011-02-16	2011-02-17	2011.130000
EPI_ISL_369607|1515423|A/New_York/WC-LVD-11-038/2011||2011-03-26	2011-03-29	2011.240000
NODE_0001693	2011-01-05	2011.011872
EPI_ISL_89923|316457|A/Texas/09/2011|C2|2011-03-01	2011-03-04	2011.170000
EPI_ISL_112320|363712|A/Boston/DOA26/2011|P0|2011-02-03	2011-02-02	2011.090000
NODE_0001382	2009-06-02	2009.417602
EPI_ISL_74139|254890|A/New_York/3230/2010|P0|2010-01-25	2010-01-26	2010.070000
EPI_ISL_68768|239660|A/Kentucky/22/2009|M1/C2|2009-11-10	2009-11-07	2009.850000
EPI_ISL_79718|280332|A/Tennessee/21/2009|M3|2009-11-17	2009-11-14	2009.870000
EPI_ISL_71285|246836|A/New_York/6669/2009|P0|2009-12-01	2009-11-29	2009.910000
NODE_0001421	2009-11-19	2009.883848
EPI_ISL_80100|282143|A/New_York/INS432/2010|P0|2010-01-14	2010-01-15	2010.040000
EPI_ISL_158604|512125|A/Tennessee/F1057c56/2010||2010-02-18	2010-02-17	2010.130000
NODE_0001408	2009-07-23	2009.556983
EPI_ISL_71269|246708|A/New_York/6079/2009|P0|2009-10-16	2009-10-12	2009.780000
NODE_0001698	2009-10-01	2009.750000
EPI_ISL_71244|246508|A/New_York/4985/2009||2009-10-05	2009-10-01	2009.750000
EPI_ISL_71243|246500|A/New_York/4984/2009||2009-10-06	2009-10-05	2009.760000
NODE_0001422	2009-07-20	2009.548857
EPI_ISL_81682|288234|A/Boston/634/2009|P0|2009-11-09	2009-11-07	2009.850000
EPI_ISL_89611|315443|A/Boston/630/2009||2009-11-07	2009-11-03	2009.840000
EPI_ISL_81696|288346|A/Boston/617/2009|P0|2009-11-03	2009-10-30	2009.830000
NODE_0001425	2009-09-16	2009.708668
EPI_ISL_71528|247970|A/Wisconsin/629-D00748/2009||2009-09-21	2009-09-20	2009.720000
NODE_0001426	2009-10-05	2009.760000
EPI_ISL_71719|249284|A/Wisconsin/629-D01102/2009||2009-10-06	2009-10-05	2009.760000
EPI_ISL_71575|248346|A/Wisconsin/629-D02370/2009||2009-11-05	2009-11-03	2009.840000
NODE_0001434	2009-09-21	2009.722276
EPI_ISL_71587|248442|A/Wisconsin/629-S1398/2009||2009-10-21	2009-10-20	2009.800000
NODE_0002627	2009-10-06	2009.761971
NODE_0001435	2009-12-02	2009.920000
EPI_ISL_71724|249324|A/Wisconsin/629-D01591/2009||2009-12-07	2009-12-02	2009.920000
EPI_ISL_71710|249212|A/Wisconsin/629-D00147/2009||2009-12-09	2009-12-06	2009.930000
NODE_0001714	2009-10-20	2009.800000
EPI_ISL_71586|248434|A/Wisconsin/629-S1397/2009||2009-10-21	2009-10-20	2009.800000
NODE_0001715	2009-11-26	2009.902039
EPI_ISL_74137|254874|A/New_York/2963/2010|P0|2010-01-22	2010-01-22	2010.060000
NODE_0001716	2009-11-28	2009.907776
EPI_ISL_77656|273684|A/Wisconsin/01/2010|E3|2010-01-24	2010-01-26	2010.070000
NODE_0001717	2009-11-29	2009.910000
EPI_ISL_71537|248042|A/Wisconsin/629-D00935/2009||2009-12-02	2009-11-29	2009.910000
EPI_ISL_71571|248314|A/Wisconsin/629-D02299/2009||2009-12-02	2009-11-29	2009.910000
NODE_0002652	2009-07-05	2009.507970
NODE_0001443	2009-09-01	2009.665912
GU480925|A/swine/NC/34543/2009|H1N1|USA|11/24/2009	2009-11-21	2009.890000
EPI_ISL_66280|347043|A/Maine/09/2009|C1|2009-11-10	2009-11-07	2009.850000
NODE_0001444	2009-12-09	2009.939667
JQ809749|A/swine/North_Carolina/A01076213/2010|H1N1|USA|06/27/2010	2010-06-25	2010.480000
JX422518|A/swine/North_Carolina/A01241246/2012|H1N1|USA|01/03/2012	2012-01-04	2012.010000
NODE_0002666	2009-07-11	2009.524879
NODE_0001396	2009-09-07	2009.682866
EPI_ISL_71556|248194|A/Wisconsin/629-D01473/2009||2009-12-07	2009-12-02	2009.920000
EPI_ISL_71725|249332|A/Wisconsin/629-D01752/2009||2009-12-15	2009-12-13	2009.950000
NODE_0002675	2009-07-12	2009.527282
EPI_ISL_71270|246716|A/New_York/6110/2009|P0|2009-11-08	2009-11-03	2009.840000
NODE_0002678	2009-07-20	2009.548313
NODE_0001431	2009-09-15	2009.706255
EPI_ISL_71280|246796|A/New_York/6546/2009|P0|2009-11-23	2009-11-18	2009.880000
EPI_ISL_71289|246868|A/New_York/6808/2009|P0|2009-11-29	2009-11-25	2009.900000
NODE_0001433	2009-10-28	2009.823217
EPI_ISL_71291|246884|A/New_York/6810/2009|P0|2009-11-25	2009-11-21	2009.890000
EPI_ISL_71273|246740|A/New_York/6214/2009|P0|2009-11-16	2009-11-14	2009.870000
NODE_0002692	2009-07-23	2009.558483
EPI_ISL_74129|254810|A/New_York/1998/2010|P0|2010-01-18	2010-01-19	2010.050000
NODE_0002693	2009-07-27	2009.567333
NODE_0001401	2009-09-22	2009.724182
EPI_ISL_70765|245460|A/Pensacola/INS38/2009||2009-11-04	2009-10-30	2009.830000
EPI_ISL_70764|245452|A/Pensacola/INS37/2009||2009-11-04	2009-10-30	2009.830000
NODE_0001704	2009-11-07	2009.850000
EPI_ISL_76903|271443|A/Pensacola/INS211/2009|P0|2009-11-10	2009-11-07	2009.850000
NODE_0001706	2009-11-13	2009.867776
EPI_ISL_76906|271467|A/Pensacola/INS233/2009|P0|2009-11-24	2009-11-21	2009.890000
NODE_0001707	2009-11-14	2009.870000
EPI_ISL_73480|252594|A/Pensacola/INS108/2009|P0|2009-11-17	2009-11-14	2009.870000
EPI_ISL_75149|258750|A/Pensacola/INS109/2009|P0|2009-11-17	2009-11-14	2009.870000
NODE_0002702	2009-07-29	2009.575075
EPI_ISL_75171|258926|A/Wisconsin/629-D01351/2009|P0|2009-10-01	2009-09-28	2009.740000
NODE_0001718	2009-07-29	2009.575075
NODE_0001412	2009-09-22	2009.725392
EPI_ISL_68777|239678|A/Colorado/15/2009|C2|2009-11-24	2009-11-21	2009.890000
NODE_0001722	2009-11-07	2009.850000
EPI_ISL_81691|288306|A/Boston/682/2009|P0|2009-11-17	2009-11-14	2009.870000
EPI_ISL_81683|288242|A/Boston/648/2009|P0|2009-11-12	2009-11-07	2009.850000
NODE_0001413	2010-12-28	2010.990000
JX042519|A/swine/Illinois/A01047800/2010|H1N1|USA|12/30/2010	2010-12-28	2010.990000
CY114674|A/swine/Illinois/A01047796/2010|H1N1|USA|12/30/2010	2010-12-28	2010.990000
CY115066|A/swine/Illinois/A01134706/2011|H1N1|USA|03/10/2011	2011-03-11	2011.190000
NODE_0001724	2009-08-18	2009.629721
EPI_ISL_71585|248426|A/Wisconsin/629-S1388/2009||2009-10-19	2009-10-16	2009.790000
NODE_0001725	2009-08-23	2009.642013
NODE_0001397	2009-10-20	2009.800000
EPI_ISL_71715|249252|A/Wisconsin/629-D00780/2009||2009-12-08	2009-12-06	2009.930000
EPI_ISL_76892|271355|A/District_of_Columbia/INS228/2009|P0|2009-11-13	2009-11-10	2009.860000
EPI_ISL_71492|247689|A/New_York/5276/2009||2009-10-21	2009-10-20	2009.800000
NODE_0001727	2009-08-24	2009.644786
EPI_ISL_71728|249356|A/Wisconsin/629-D02018/2009||2009-10-23	2009-10-20	2009.800000
NODE_0001730	2009-08-27	2009.652533
EPI_ISL_70747|245379|A/District_of_Columbia/INS29/2009||2009-10-26	2009-10-23	2009.810000
NODE_0001731	2009-09-03	2009.672107
EPI_ISL_130430|400158|A/Kentucky/104/2009||2009-11-04	2009-10-30	2009.830000
NODE_0001732	2009-09-10	2009.692056
EPI_ISL_76890|271339|A/District_of_Columbia/INS226/2009|P0|2009-11-12	2009-11-07	2009.850000
NODE_0001733	2009-10-06	2009.763441
NODE_0001446	2009-12-03	2009.921385
EPI_ISL_74136|254866|A/New_York/2960/2010|P0|2010-01-26	2010-01-26	2010.070000
NODE_0001447	2010-01-30	2010.080000
EPI_ISL_76231|267696|A/New_York/3681/2010|P0|2010-02-01	2010-01-30	2010.080000
EPI_ISL_76232|267704|A/New_York/3682/2010|P0|2010-02-01	2010-01-30	2010.080000
EPI_ISL_76233|267712|A/New_York/3683/2010|P0|2010-02-01	2010-01-30	2010.080000
NODE_0001737	2009-10-11	2009.777905
NODE_0001387	2009-12-25	2009.982460
EPI_ISL_79343|278832|A/California/11/2010|C1|2010-07-09	2010-07-09	2010.520000
EPI_ISL_77666|273724|A/Maryland/05/2010|C1|2010-03-31	2010-04-02	2010.250000
NODE_0001739	2009-10-12	2009.780130
EPI_ISL_77418|272740|A/New_Hampshire/02/2010|E3|2010-02-19	2010-02-17	2010.130000
NODE_0001740	2009-10-12	2009.780130
EPI_ISL_73519|252906|A/Texas/JMS388/2009||2009-12-11	2009-12-06	2009.930000
NODE_0001742	2009-10-14	2009.784578
EPI_ISL_80075|281943|A/Newark/INS319/2009|P0|2009-12-28	2009-12-24	2009.980000
NODE_0001744	2009-10-15	2009.787776
NODE_0001745	2009-10-16	2009.790000
EPI_ISL_71258|246620|A/New_York/5199/2009||2009-10-20	2009-10-16	2009.790000
EPI_ISL_71584|248418|A/Wisconsin/629-S1384/2009||2009-10-19	2009-10-16	2009.790000
NODE_0001746	2009-11-02	2009.837776
NODE_0001747	2009-11-03	2009.840000
EPI_ISL_71554|248178|A/Wisconsin/629-D01466/2009||2009-11-08	2009-11-03	2009.840000
EPI_ISL_71510|247826|A/Wisconsin/629-D00151/2009||2009-11-05	2009-11-03	2009.840000
NODE_0001748	2009-11-03	2009.840000
EPI_ISL_71576|248354|A/Wisconsin/629-D02392/2009||2009-11-08	2009-11-03	2009.840000
NODE_0001749	2009-11-18	2009.880000
EPI_ISL_71577|248362|A/Wisconsin/629-D02448/2009||2009-11-23	2009-11-18	2009.880000
NODE_0001751	2009-12-28	2009.990000
EPI_ISL_74125|254778|A/New_York/0357/2009|P0|2009-12-30	2009-12-28	2009.990000
NODE_0001752	2010-01-11	2010.030000
EPI_ISL_74127|254794|A/New_York/1680/2010|P0|2010-01-12	2010-01-11	2010.030000
NODE_0001753	2010-01-18	2010.047776
NODE_0001754	2010-01-22	2010.060000
EPI_ISL_74138|254882|A/New_York/2971/2010|P0|2010-01-23	2010-01-22	2010.060000
EPI_ISL_74140|254898|A/New_York/3236/2010|P0|2010-01-26	2010-01-26	2010.070000
NODE_0001755	2010-01-19	2010.050000
EPI_ISL_74133|254842|A/New_York/2598/2010|P0|2010-01-20	2010-01-19	2010.050000
EPI_ISL_74131|254826|A/New_York/2175/2010|P0|2010-01-19	2010-01-19	2010.050000
NODE_0001449	2009-07-07	2009.512374
EPI_ISL_71265|246676|A/New_York/5976/2009|P0|2009-11-09	2009-11-07	2009.850000
EPI_ISL_89613|315459|A/Boston/633/2009||2009-11-09	2009-11-07	2009.850000
EPI_ISL_65000|227693|A/Maryland/30/2009|C1|2009-10-27	2009-10-23	2009.810000
EPI_ISL_70746|245370|A/District_of_Columbia/INS28/2009||2009-10-23	2009-10-20	2009.800000
EPI_ISL_71410|247393|A/New_York/109/2009|E3|2009-12-21	2009-12-17	2009.960000
EPI_ISL_71402|247369|A/Nebraska/01/2010|C1|2010-01-28	2010-01-30	2010.080000
EPI_ISL_87650|308644|A/District_of_Columbia/INS115/2009|P0|2009-11-05	2009-11-03	2009.840000
NODE_0001474	2009-09-11	2009.694461
EPI_ISL_71254|246588|A/New_York/5130/2009||2009-10-13	2009-10-12	2009.780000
EPI_ISL_71294|246908|A/New_York/6868/2009|P0|2009-11-23	2009-11-18	2009.880000
NODE_0001479	2009-11-18	2009.880000
EPI_ISL_76896|271387|A/District_of_Columbia/INS232/2009|P0|2009-11-23	2009-11-18	2009.880000
EPI_ISL_76894|271371|A/District_of_Columbia/INS230/2009|P0|2009-11-23	2009-11-18	2009.880000
NODE_0001480	2009-08-24	2009.644464
EPI_ISL_73535|253034|A/Texas/JMS408/2009||2010-01-12	2010-01-11	2010.030000
EPI_ISL_71288|246860|A/New_York/6776/2009|P0|2009-12-04	2009-12-02	2009.920000
NODE_0001469	2009-10-27	2009.820000
EPI_ISL_70742|245337|A/District_of_Columbia/INS21/2009||2009-10-30	2009-10-27	2009.820000
EPI_ISL_64991|227657|A/District_Of_Columbia/10/2009|C1|2009-10-30	2009-10-27	2009.820000
EPI_ISL_87640|308570|A/District_of_Columbia/INS22/2009||2009-10-29	2009-10-27	2009.820000
NODE_0002741	2009-08-06	2009.595608
NODE_0001462	2010-01-26	2010.070000
EPI_ISL_76236|267736|A/New_York/3866/2010|P0|2010-01-29	2010-01-30	2010.080000
EPI_ISL_76235|267728|A/New_York/3835/2010|P0|2010-01-27	2010-01-26	2010.070000
NODE_0002747	2009-08-06	2009.595608
EPI_ISL_62268|216967|A/Maryland/29/2009|C1|2009-10-02	2009-10-01	2009.750000
NODE_0002748	2009-08-13	2009.613746
EPI_ISL_74143|254922|A/New_York/6903/2009|P0|2009-12-10	2009-12-06	2009.930000
NODE_0002749	2009-08-23	2009.643307
EPI_ISL_70326|243899|A/Delaware/18/2009|C1|2009-12-19	2009-12-17	2009.960000
NODE_0002750	2009-08-24	2009.645535
EPI_ISL_74123|254762|A/New_York/0259/2009|P0|2009-12-26	2009-12-24	2009.980000
NODE_0002756	2009-08-24	2009.645535
EPI_ISL_65044|227910|A/West_Virginia/12/2009|C1|2009-10-23	2009-10-20	2009.800000
NODE_0002759	2009-08-26	2009.652055
EPI_ISL_70744|245354|A/District_of_Columbia/INS25/2009||2009-10-26	2009-10-23	2009.810000
NODE_0002765	2009-09-02	2009.670000
EPI_ISL_62230|216790|A/District_Of_Columbia/09/2009|C1|2009-09-06	2009-09-02	2009.670000
NODE_0001763	2009-09-03	2009.671934
EPI_ISL_71236|246444|A/District_of_Columbia/INS44/2009||2009-11-03	2009-10-30	2009.830000
NODE_0001764	2009-09-03	2009.672575
EPI_ISL_71261|246644|A/New_York/5782/2009|P0|2009-11-03	2009-10-30	2009.830000
NODE_0001767	2009-09-04	2009.675916
EPI_ISL_158606|512054|A/Tennessee/F1063A/2010||2010-02-26	2010-02-24	2010.150000
NODE_0001769	2009-09-06	2009.682018
EPI_ISL_87671|308785|A/District_of_Columbia/INS47/2009||2009-11-06	2009-11-03	2009.840000
NODE_0001771	2009-09-08	2009.686922
EPI_ISL_74135|254858|A/New_York/2876/2010|P0|2010-01-20	2010-01-19	2010.050000
NODE_0001772	2009-09-09	2009.689146
EPI_ISL_71271|246724|A/New_York/6182/2009|P0|2009-11-16	2009-11-14	2009.870000
NODE_0001774	2009-09-10	2009.691371
EPI_ISL_76237|267744|A/New_York/4294/2010|P0|2010-02-04	2010-02-02	2010.090000
NODE_0001775	2009-09-11	2009.693595
EPI_ISL_71281|246804|A/New_York/6571/2009|P0|2009-11-26	2009-11-21	2009.890000
NODE_0001778	2009-09-11	2009.695819
EPI_ISL_71287|246852|A/New_York/6775/2009|P0|2009-12-05	2009-12-02	2009.920000
NODE_0001779	2009-09-12	2009.698043
EPI_ISL_68766|239655|A/Colorado/17/2009|C1|2009-12-09	2009-12-06	2009.930000
NODE_0001780	2009-09-14	2009.701379
NODE_0001467	2009-12-10	2009.940000
EPI_ISL_74151|254986|A/New_York/6976/2009|P0|2009-12-14	2009-12-10	2009.940000
EPI_ISL_74150|254978|A/New_York/6949/2009|P0|2009-12-14	2009-12-10	2009.940000
NODE_0001782	2009-09-15	2009.704578
NODE_0001783	2009-09-16	2009.707776
NODE_0001784	2009-09-17	2009.710000
EPI_ISL_63262|221201|A/Virginia/20/2009|Original|2009-09-18	2009-09-17	2009.710000
EPI_ISL_63263|221202|A/Virginia/22/2009|Original|2009-09-18	2009-09-17	2009.710000
NODE_0001785	2009-09-17	2009.710000
EPI_ISL_63264|221203|A/Virginia/23/2009|Original|2009-09-18	2009-09-17	2009.710000
EPI_ISL_62356|217249|A/Virginia/20/2009|RII/C1|2009-09-18	2009-09-17	2009.710000
NODE_0001787	2009-10-14	2009.785552
EPI_ISL_74158|255042|A/New_York/7236/2009|P0|2009-12-28	2009-12-24	2009.980000
NODE_0001788	2009-10-15	2009.787776
EPI_ISL_74128|254802|A/New_York/1796/2010|P0|2010-01-15	2010-01-15	2010.040000
NODE_0001790	2009-10-16	2009.790000
EPI_ISL_71490|247673|A/New_York/5221/2009||2009-10-20	2009-10-16	2009.790000
NODE_0001791	2009-10-20	2009.800000
EPI_ISL_89608|315419|A/Boston/593/2009||2009-10-22	2009-10-20	2009.800000
NODE_0001792	2009-10-22	2009.807776
NODE_0001793	2009-10-23	2009.810000
EPI_ISL_70749|245395|A/District_of_Columbia/INS33/2009||2009-10-26	2009-10-23	2009.810000
EPI_ISL_71939|317103|A/Bethesda/NIH107-D0/2009||2009-10-24	2009-10-23	2009.810000
NODE_0001794	2009-10-23	2009.810000
EPI_ISL_70740|245320|A/District_of_Columbia/INS19/2009||2009-10-27	2009-10-23	2009.810000
NODE_0001797	2009-10-30	2009.830000
EPI_ISL_75135|258638|A/District_of_Columbia/INS45/2009||2009-11-03	2009-10-30	2009.830000
NODE_0001798	2009-11-02	2009.837776
NODE_0001799	2009-11-03	2009.840000
EPI_ISL_70260|243723|A/District_Of_Columbia/13/2009|C1|2009-11-06	2009-11-03	2009.840000
EPI_ISL_76895|271379|A/District_of_Columbia/INS231/2009|P0|2009-11-05	2009-11-03	2009.840000
NODE_0001800	2009-11-06	2009.847776
NODE_0001803	2009-11-07	2009.850000
EPI_ISL_66281|231386|A/Maine/13/2009|C1|2009-11-09	2009-11-07	2009.850000
EPI_ISL_71268|246700|A/New_York/6019/2009|P0|2009-11-09	2009-11-07	2009.850000
NODE_0001804	2009-11-07	2009.850000
EPI_ISL_71262|246652|A/New_York/5886/2009|P0|2009-11-09	2009-11-07	2009.850000
NODE_0001805	2009-11-10	2009.857776
NODE_0001806	2009-11-10	2009.860000
EPI_ISL_81685|288258|A/Boston/655/2009|P0|2009-11-13	2009-11-10	2009.860000
EPI_ISL_81684|288250|A/Boston/653/2009|P0|2009-11-13	2009-11-10	2009.860000
NODE_0001809	2009-11-13	2009.867776
NODE_0001810	2009-11-14	2009.870000
EPI_ISL_89618|315499|A/Boston/665/2009||2009-11-16	2009-11-14	2009.870000
EPI_ISL_71272|246732|A/New_York/6213/2009|P0|2009-11-16	2009-11-14	2009.870000
NODE_0001815	2009-11-21	2009.890000
EPI_ISL_71940|317110|A/Bethesda/NIH107-D31/2009||2009-11-24	2009-11-21	2009.890000
NODE_0001817	2009-12-01	2009.917776
NODE_0001819	2009-12-02	2009.920000
EPI_ISL_76241|267776|A/New_York/7421/2009|P0|2009-12-06	2009-12-02	2009.920000
EPI_ISL_73477|252570|A/New_York/6771/2009|P0|2009-12-07	2009-12-02	2009.920000
NODE_0001823	2009-12-05	2009.927776
NODE_0001824	2009-12-06	2009.930000
EPI_ISL_74152|254994|A/New_York/6977/2009|P0|2009-12-11	2009-12-06	2009.930000
EPI_ISL_74144|254930|A/New_York/6907/2009|P0|2009-12-08	2009-12-06	2009.930000
NODE_0001825	2009-12-10	2009.940000
EPI_ISL_70333|243919|A/Maryland/36/2009|C1|2009-12-13	2009-12-10	2009.940000
NODE_0001827	2010-01-15	2010.040000
EPI_ISL_71362|247255|A/Delaware/01/2010|C1|2010-01-15	2010-01-15	2010.040000
NODE_0001828	2010-02-06	2010.100000
EPI_ISL_71344|247174|A/Alaska/01/2010|C2|2010-02-07	2010-02-06	2010.100000
EPI_ISL_73542|253090|A/Texas/JMS415/2009||2010-02-06	2010-02-06	2010.100000
NODE_0002827	2009-04-16	2009.289965
NODE_0001244	2009-06-13	2009.447852
EPI_ISL_74122|254754|A/California/VRDL86/2009|P0|2009-10-09	2009-10-05	2009.760000
EPI_ISL_109934|361531|A/Kentucky/180/2010|C1|2010-04-01	2010-04-02	2010.250000
NODE_0002842	2009-05-06	2009.344787
NODE_0001279	2009-07-03	2009.502727
EPI_ISL_70775|245540|A/San_Diego/INS11/2009||2009-10-14	2009-10-12	2009.780000
NODE_0001280	2009-08-11	2009.610921
EPI_ISL_75132|258614|A/California/VRDL99/2009|P0|2009-11-05	2009-11-03	2009.840000
NODE_0001281	2010-01-19	2010.050000
EPI_ISL_158613|512016|A/Tennessee/F1074/2010||2010-03-15	2010-03-18	2010.210000
EPI_ISL_79341|278821|A/Arizona/07/2010|C1|2010-04-09	2010-04-09	2010.270000
EPI_ISL_158684|511639|A/Tennessee/F1035/2010||2010-01-19	2010-01-19	2010.050000
NODE_0001282	2010-02-24	2010.150000
EPI_ISL_158608|512068|A/Tennessee/F1067/2010||2010-02-26	2010-02-24	2010.150000
EPI_ISL_158607|512061|A/Tennessee/F1066c65/2010||2010-02-26	2010-02-24	2010.150000
NODE_0002854	2009-05-14	2009.367077
NODE_0001250	2009-09-07	2009.683037
EPI_ISL_75357|259407|A/New_York/INS150/2009|P0|2009-12-07	2009-12-02	2009.920000
EPI_ISL_70321|243884|A/Pennsylvania/31/2009|C1|2009-12-04	2009-12-02	2009.920000
NODE_0002857	2009-05-15	2009.369357
NODE_0001247	2009-07-12	2009.527886
EPI_ISL_66660|232900|A/Arizona/17/2009|C2|2009-10-15	2009-10-12	2009.780000
EPI_ISL_71432|247466|A/Utah/02/2010|C2|2010-02-10	2010-02-10	2010.110000
EPI_ISL_73486|252642|A/Texas/46193632/2009||2009-10-19	2009-10-16	2009.790000
NODE_0002859	2009-05-16	2009.371171
NODE_0001243	2009-07-19	2009.547223
EPI_ISL_76719|270471|A/California/VRDL114/2009|P0|2009-12-04	2009-12-02	2009.920000
EPI_ISL_71422|247435|A/Tennessee/01/2010|C1|2010-02-23	2010-02-24	2010.150000
NODE_0002878	2009-05-16	2009.371171
NODE_0001295	2009-07-15	2009.536576
EPI_ISL_65039|227881|A/Utah/51/2009|C2|2009-08-25	2009-08-22	2009.640000
EPI_ISL_71966|250047|A/Texas/77/2009|Original|2009-10-06	2009-10-05	2009.760000
NODE_0002880	2009-07-16	2009.538877
EPI_ISL_70785|245620|A/San_Diego/INS69/2009||2009-11-05	2009-11-03	2009.840000
NODE_0001664	2009-09-10	2009.692134
EPI_ISL_76911|271507|A/San_Diego/INS216/2009|P0|2009-11-12	2009-11-07	2009.850000
NODE_0001665	2009-10-17	2009.792109
EPI_ISL_76709|270391|A/California/VRDL104/2009|P0|2009-11-15	2009-11-10	2009.860000
EPI_ISL_71711|249220|A/Wisconsin/629-D00337/2009||2009-12-15	2009-12-13	2009.950000
NODE_0002884	2009-05-16	2009.371171
NODE_0001285	2009-07-26	2009.565473
EPI_ISL_73401|252130|A/California/05/2010|C1|2010-03-04	2010-03-07	2010.180000
NODE_0001286	2009-10-01	2009.750000
EPI_ISL_81692|288314|A/Boston/698/2009|P0|2009-11-23	2009-11-18	2009.880000
